Features,Validation Report,Validation ROC AUC,Test Report,Test ROC AUC
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.523517382413088, 'recall': 0.5638766519823789, 'f1-score': 0.542948038176034, 'support': 454.0}, '1.0': {'precision': 0.5469107551487414, 'recall': 0.5063559322033898, 'f1-score': 0.5258525852585259, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5352140687809147, 'recall': 0.5351162920928844, 'f1-score': 0.53440031171728, 'support': 926.0}, 'weighted avg': {'precision': 0.5354414341746737, 'recall': 0.5345572354211663, 'f1-score': 0.5342341572072825, 'support': 926.0}}",0.5351162920928842,"{'0.0': {'precision': 0.5136268343815513, 'recall': 0.5314533622559653, 'f1-score': 0.5223880597014926, 'support': 461.0}, '1.0': {'precision': 0.52, 'recall': 0.5021459227467812, 'f1-score': 0.5109170305676856, 'support': 466.0}, 'accuracy': 0.5167206040992449, 'macro avg': {'precision': 0.5168134171907757, 'recall': 0.5167996425013732, 'f1-score': 0.5166525451345891, 'support': 927.0}, 'weighted avg': {'precision': 0.5168306048003184, 'recall': 0.5167206040992449, 'f1-score': 0.5166216092415638, 'support': 927.0}}",0.5167996425013732
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_D_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5204081632653061, 'recall': 0.5616740088105727, 'f1-score': 0.5402542372881356, 'support': 454.0}, '1.0': {'precision': 0.5435779816513762, 'recall': 0.5021186440677966, 'f1-score': 0.5220264317180616, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5319930724583412, 'recall': 0.5318963264391847, 'f1-score': 0.5311403345030986, 'support': 926.0}, 'weighted avg': {'precision': 0.5322182650776442, 'recall': 0.531317494600432, 'f1-score': 0.5309631744057652, 'support': 926.0}}",0.5318963264391847,"{'0.0': {'precision': 0.49581589958158995, 'recall': 0.5140997830802603, 'f1-score': 0.5047923322683705, 'support': 461.0}, '1.0': {'precision': 0.5011135857461024, 'recall': 0.48283261802575106, 'f1-score': 0.4918032786885246, 'support': 466.0}, 'accuracy': 0.49838187702265374, 'macro avg': {'precision': 0.4984647426638462, 'recall': 0.49846620055300567, 'f1-score': 0.49829780547844754, 'support': 927.0}, 'weighted avg': {'precision': 0.4984790298433621, 'recall': 0.49838187702265374, 'f1-score': 0.49826277566836163, 'support': 927.0}}",0.49846620055300567
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5191919191919192, 'recall': 0.566079295154185, 'f1-score': 0.541622760800843, 'support': 454.0}, '1.0': {'precision': 0.54292343387471, 'recall': 0.4957627118644068, 'f1-score': 0.5182724252491695, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5310576765333146, 'recall': 0.5309210035092959, 'f1-score': 0.5299475930250063, 'support': 926.0}, 'weighted avg': {'precision': 0.5312883284038817, 'recall': 0.5302375809935205, 'f1-score': 0.5297206459192124, 'support': 926.0}}",0.5309210035092959,"{'0.0': {'precision': 0.5083682008368201, 'recall': 0.527114967462039, 'f1-score': 0.5175718849840256, 'support': 461.0}, '1.0': {'precision': 0.5144766146993318, 'recall': 0.4957081545064378, 'f1-score': 0.5049180327868853, 'support': 466.0}, 'accuracy': 0.511326860841424, 'macro avg': {'precision': 0.511422407768076, 'recall': 0.5114115609842385, 'f1-score': 0.5112449588854555, 'support': 927.0}, 'weighted avg': {'precision': 0.5114388813761195, 'recall': 0.511326860841424, 'f1-score': 0.5112108330704686, 'support': 927.0}}",0.5114115609842385
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5224171539961013, 'recall': 0.5903083700440529, 'f1-score': 0.5542916235780766, 'support': 454.0}, '1.0': {'precision': 0.549636803874092, 'recall': 0.4809322033898305, 'f1-score': 0.5129943502824859, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5360269789350967, 'recall': 0.5356202867169417, 'f1-score': 0.5336429869302812, 'support': 926.0}, 'weighted avg': {'precision': 0.5362915327676041, 'recall': 0.5345572354211663, 'f1-score': 0.533241609544039, 'support': 926.0}}",0.5356202867169416,"{'0.0': {'precision': 0.49786324786324787, 'recall': 0.5054229934924078, 'f1-score': 0.5016146393972013, 'support': 461.0}, '1.0': {'precision': 0.5032679738562091, 'recall': 0.4957081545064378, 'f1-score': 0.49945945945945946, 'support': 466.0}, 'accuracy': 0.5005393743257821, 'macro avg': {'precision': 0.5005656108597285, 'recall': 0.5005655739994228, 'f1-score': 0.5005370494283303, 'support': 927.0}, 'weighted avg': {'precision': 0.500580186711921, 'recall': 0.5005393743257821, 'f1-score': 0.500531237184701, 'support': 927.0}}",0.5005655739994228
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5204918032786885, 'recall': 0.5594713656387665, 'f1-score': 0.5392781316348196, 'support': 454.0}, '1.0': {'precision': 0.54337899543379, 'recall': 0.5042372881355932, 'f1-score': 0.523076923076923, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5319353993562392, 'recall': 0.5318543268871798, 'f1-score': 0.5311775273558713, 'support': 926.0}, 'weighted avg': {'precision': 0.5321578450683299, 'recall': 0.531317494600432, 'f1-score': 0.5310200642057405, 'support': 926.0}}",0.5318543268871798,"{'0.0': {'precision': 0.4968421052631579, 'recall': 0.5119305856832972, 'f1-score': 0.5042735042735043, 'support': 461.0}, '1.0': {'precision': 0.5022123893805309, 'recall': 0.4871244635193133, 'f1-score': 0.494553376906318, 'support': 466.0}, 'accuracy': 0.4994606256742179, 'macro avg': {'precision': 0.4995272473218444, 'recall': 0.49952752460130523, 'f1-score': 0.4994134405899111, 'support': 927.0}, 'weighted avg': {'precision': 0.49954173028871973, 'recall': 0.4994606256742179, 'f1-score': 0.4993872266541851, 'support': 927.0}}",0.49952752460130523
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.522, 'recall': 0.5748898678414097, 'f1-score': 0.5471698113207547, 'support': 454.0}, '1.0': {'precision': 0.5469483568075117, 'recall': 0.4936440677966102, 'f1-score': 0.5189309576837416, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5344741784037559, 'recall': 0.53426696781901, 'f1-score': 0.5330503845022482, 'support': 926.0}, 'weighted avg': {'precision': 0.5347166570336345, 'recall': 0.5334773218142549, 'f1-score': 0.5327759248016725, 'support': 926.0}}",0.53426696781901,"{'0.0': {'precision': 0.5, 'recall': 0.5119305856832972, 'f1-score': 0.5058949624866024, 'support': 461.0}, '1.0': {'precision': 0.5054945054945055, 'recall': 0.49356223175965663, 'f1-score': 0.499457111834962, 'support': 466.0}, 'accuracy': 0.5026968716289104, 'macro avg': {'precision': 0.5027472527472527, 'recall': 0.5027464087214769, 'f1-score': 0.5026760371607821, 'support': 927.0}, 'weighted avg': {'precision': 0.5027620707232358, 'recall': 0.5026968716289104, 'f1-score': 0.5026586751040086, 'support': 927.0}}",0.5027464087214769
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5212121212121212, 'recall': 0.5682819383259912, 'f1-score': 0.5437302423603794, 'support': 454.0}, '1.0': {'precision': 0.5452436194895591, 'recall': 0.4978813559322034, 'f1-score': 0.5204872646733111, 'support': 472.0}, 'accuracy': 0.5323974082073434, 'macro avg': {'precision': 0.5332278703508402, 'recall': 0.5330816471290973, 'f1-score': 0.5321087535168452, 'support': 926.0}, 'weighted avg': {'precision': 0.5334614378286986, 'recall': 0.5323974082073434, 'f1-score': 0.5318828498460205, 'support': 926.0}}",0.5330816471290972,"{'0.0': {'precision': 0.5164609053497943, 'recall': 0.544468546637744, 'f1-score': 0.5300950369588173, 'support': 461.0}, '1.0': {'precision': 0.5238095238095238, 'recall': 0.4957081545064378, 'f1-score': 0.5093715545755237, 'support': 466.0}, 'accuracy': 0.5199568500539374, 'macro avg': {'precision': 0.520135214579659, 'recall': 0.5200883505720909, 'f1-score': 0.5197332957671705, 'support': 927.0}, 'weighted avg': {'precision': 0.5201550328602947, 'recall': 0.5199568500539374, 'f1-score': 0.5196774071954788, 'support': 927.0}}",0.5200883505720909
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.522, 'recall': 0.5748898678414097, 'f1-score': 0.5471698113207547, 'support': 454.0}, '1.0': {'precision': 0.5469483568075117, 'recall': 0.4936440677966102, 'f1-score': 0.5189309576837416, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5344741784037559, 'recall': 0.53426696781901, 'f1-score': 0.5330503845022482, 'support': 926.0}, 'weighted avg': {'precision': 0.5347166570336345, 'recall': 0.5334773218142549, 'f1-score': 0.5327759248016725, 'support': 926.0}}",0.53426696781901,"{'0.0': {'precision': 0.5104166666666666, 'recall': 0.5314533622559653, 'f1-score': 0.5207226354941552, 'support': 461.0}, '1.0': {'precision': 0.5167785234899329, 'recall': 0.4957081545064378, 'f1-score': 0.5060240963855422, 'support': 466.0}, 'accuracy': 0.5134843581445523, 'macro avg': {'precision': 0.5135975950782998, 'recall': 0.5135807583812015, 'f1-score': 0.5133733659398487, 'support': 927.0}, 'weighted avg': {'precision': 0.5136147521894736, 'recall': 0.5134843581445523, 'f1-score': 0.5133337258667402, 'support': 927.0}}",0.5135807583812015
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5246913580246914, 'recall': 0.5616740088105727, 'f1-score': 0.5425531914893618, 'support': 454.0}, '1.0': {'precision': 0.5477272727272727, 'recall': 0.510593220338983, 'f1-score': 0.5285087719298246, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.536209315375982, 'recall': 0.5361336145747779, 'f1-score': 0.5355309817095932, 'support': 926.0}, 'weighted avg': {'precision': 0.5364332065555968, 'recall': 0.5356371490280778, 'f1-score': 0.5353944808715415, 'support': 926.0}}",0.5361336145747779,"{'0.0': {'precision': 0.4989384288747346, 'recall': 0.5097613882863341, 'f1-score': 0.5042918454935623, 'support': 461.0}, '1.0': {'precision': 0.5043859649122807, 'recall': 0.49356223175965663, 'f1-score': 0.49891540130151846, 'support': 466.0}, 'accuracy': 0.5016181229773463, 'macro avg': {'precision': 0.5016621968935077, 'recall': 0.5016618100229954, 'f1-score': 0.5016036233975404, 'support': 927.0}, 'weighted avg': {'precision': 0.5016768881988948, 'recall': 0.5016181229773463, 'f1-score': 0.5015891238177345, 'support': 927.0}}",0.5016618100229954
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5195876288659794, 'recall': 0.5550660792951542, 'f1-score': 0.536741214057508, 'support': 454.0}, '1.0': {'precision': 0.5419501133786848, 'recall': 0.5063559322033898, 'f1-score': 0.5235487404162102, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5307688711223322, 'recall': 0.530711005749272, 'f1-score': 0.5301449772368592, 'support': 926.0}, 'weighted avg': {'precision': 0.5309862170841186, 'recall': 0.5302375809935205, 'f1-score': 0.5300167566507126, 'support': 926.0}}",0.530711005749272,"{'0.0': {'precision': 0.5123456790123457, 'recall': 0.5401301518438177, 'f1-score': 0.5258711721224921, 'support': 461.0}, '1.0': {'precision': 0.5192743764172335, 'recall': 0.49141630901287553, 'f1-score': 0.5049614112458655, 'support': 466.0}, 'accuracy': 0.5156418554476807, 'macro avg': {'precision': 0.5158100277147897, 'recall': 0.5157732304283467, 'f1-score': 0.5154162916841788, 'support': 927.0}, 'weighted avg': {'precision': 0.5158287135222461, 'recall': 0.5156418554476807, 'f1-score': 0.5153599007433033, 'support': 927.0}}",0.5157732304283467
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5383022774327122, 'recall': 0.5726872246696035, 'f1-score': 0.5549626467449307, 'support': 454.0}, '1.0': {'precision': 0.5620767494356659, 'recall': 0.527542372881356, 'f1-score': 0.5442622950819672, 'support': 472.0}, 'accuracy': 0.5496760259179265, 'macro avg': {'precision': 0.550189513434189, 'recall': 0.5501147987754798, 'f1-score': 0.5496124709134489, 'support': 926.0}, 'weighted avg': {'precision': 0.5504205828165072, 'recall': 0.5496760259179265, 'f1-score': 0.5495084718152129, 'support': 926.0}}",0.5501147987754798,"{'0.0': {'precision': 0.5041666666666667, 'recall': 0.5249457700650759, 'f1-score': 0.514346439957492, 'support': 461.0}, '1.0': {'precision': 0.5100671140939598, 'recall': 0.4892703862660944, 'f1-score': 0.4994523548740416, 'support': 466.0}, 'accuracy': 0.5070118662351673, 'macro avg': {'precision': 0.5071168903803132, 'recall': 0.5071080781655852, 'f1-score': 0.5068993974157667, 'support': 927.0}, 'weighted avg': {'precision': 0.5071328031295778, 'recall': 0.5070118662351673, 'f1-score': 0.5068592299802667, 'support': 927.0}}",0.5071080781655852
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.523517382413088, 'recall': 0.5638766519823789, 'f1-score': 0.542948038176034, 'support': 454.0}, '1.0': {'precision': 0.5469107551487414, 'recall': 0.5063559322033898, 'f1-score': 0.5258525852585259, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5352140687809147, 'recall': 0.5351162920928844, 'f1-score': 0.53440031171728, 'support': 926.0}, 'weighted avg': {'precision': 0.5354414341746737, 'recall': 0.5345572354211663, 'f1-score': 0.5342341572072825, 'support': 926.0}}",0.5351162920928842,"{'0.0': {'precision': 0.4957081545064378, 'recall': 0.5010845986984815, 'f1-score': 0.49838187702265374, 'support': 461.0}, '1.0': {'precision': 0.5010845986984815, 'recall': 0.4957081545064378, 'f1-score': 0.49838187702265374, 'support': 466.0}, 'accuracy': 0.49838187702265374, 'macro avg': {'precision': 0.49839637660245967, 'recall': 0.49839637660245967, 'f1-score': 0.49838187702265374, 'support': 927.0}, 'weighted avg': {'precision': 0.49841087618226565, 'recall': 0.49838187702265374, 'f1-score': 0.49838187702265374, 'support': 927.0}}",0.49839637660245967
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5218253968253969, 'recall': 0.579295154185022, 'f1-score': 0.5490605427974947, 'support': 454.0}, '1.0': {'precision': 0.54739336492891, 'recall': 0.4894067796610169, 'f1-score': 0.5167785234899329, 'support': 472.0}, 'accuracy': 0.5334773218142549, 'macro avg': {'precision': 0.5346093808771535, 'recall': 0.5343509669230194, 'f1-score': 0.5329195331437138, 'support': 926.0}, 'weighted avg': {'precision': 0.534857881647058, 'recall': 0.5334773218142549, 'f1-score': 0.5326057770165344, 'support': 926.0}}",0.5343509669230194,"{'0.0': {'precision': 0.4968017057569296, 'recall': 0.5054229934924078, 'f1-score': 0.5010752688172042, 'support': 461.0}, '1.0': {'precision': 0.5021834061135371, 'recall': 0.49356223175965663, 'f1-score': 0.4978354978354978, 'support': 466.0}, 'accuracy': 0.4994606256742179, 'macro avg': {'precision': 0.49949255593523334, 'recall': 0.49949261262603223, 'f1-score': 0.499455383326351, 'support': 927.0}, 'weighted avg': {'precision': 0.4995070696902404, 'recall': 0.4994606256742179, 'f1-score': 0.4994466460799063, 'support': 927.0}}",0.49949261262603223
"['SMA7_At_Entry', 'SMA10_At_Entry', 'EMA10_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5192697768762677, 'recall': 0.5638766519823789, 'f1-score': 0.5406546990496305, 'support': 454.0}, '1.0': {'precision': 0.5427251732101617, 'recall': 0.4978813559322034, 'f1-score': 0.5193370165745858, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5309974750432147, 'recall': 0.5308790039572912, 'f1-score': 0.5299958578121081, 'support': 926.0}, 'weighted avg': {'precision': 0.5312254432581229, 'recall': 0.5302375809935205, 'f1-score': 0.5297886665137546, 'support': 926.0}}",0.530879003957291,"{'0.0': {'precision': 0.49691991786447637, 'recall': 0.5249457700650759, 'f1-score': 0.510548523206751, 'support': 461.0}, '1.0': {'precision': 0.5022727272727273, 'recall': 0.4742489270386266, 'f1-score': 0.4878587196467991, 'support': 466.0}, 'accuracy': 0.4994606256742179, 'macro avg': {'precision': 0.49959632256860187, 'recall': 0.49959734855185123, 'f1-score': 0.4992036214267751, 'support': 927.0}, 'weighted avg': {'precision': 0.49961075840842994, 'recall': 0.4994606256742179, 'f1-score': 0.4991424299392887, 'support': 927.0}}",0.49959734855185123
